,product_id,current_price,rating_score,review_count,total_sold,promotion_content,is_promotion,gender,price_segment,category,title
3512,JYSK_1113,799200,4.4,8,12,,0,,phân khúc trung cấp,home decor,bộ 3 móc treo quần áo kelstrup polyresin nhiều màu đường kính 5 7 8 sâu 6cm
3513,JYSK_1114,799200,4.2,2,15,,0,,phân khúc trung cấp,home decor,cây treo quần áo felsted tre màu tự nhiên rộng 57 sâu 57 cao 160cm
3514,JYSK_1115,799200,3.9,0,9,,0,,phân khúc trung cấp,home decor,giá treo quần áo lyngdal thép đen rộng 110 sâu 55 cao 155cm
3515,JYSK_1116,799200,4.4,8,10,,0,,phân khúc trung cấp,home decor,giỏ đa năng berge nhựa pe thép đen rộng 37 dài 37 cao 39cm
3516,JYSK_1117,799200,3.8,7,19,,0,,phân khúc trung cấp,home decor,giỏ đa năng eggert sợi cói màu tự nhiên đường kính 35 cao 30cm
3517,JYSK_1118,799200,4.5,57,320,,0,,phân khúc trung cấp,home decor,giỏ đa năng herold sợi lục bình màu tự nhiên đường kính 44 cao 47cm
3518,JYSK_1119,799200,4.2,5,30,,0,,phân khúc trung cấp,home decor,giỏ đựng alvar nhựa pe màu tự nhiên đường kính 35 cao 35cm
3519,JYSK_1120,1032000,4.8,63,203,,0,,phân khúc trung cấp,home decor,giá treo quần áo hjarup kim loại be rộng 120 sâu 50 cao 165cm
3520,JYSK_1121,1032000,4.3,3,5,,0,,phân khúc trung cấp,home decor,gương marstal đen thép gương đường kính 50 sâu 4cm
3521,JYSK_1122,1192000,4.1,5,30,,0,,phân khúc trung cấp,home decor,cây treo quần áo cirkelhuse gỗ tự nhiên đen rộng 40 sâu 40 cao 175cm
3522,JYSK_1123,1192000,3.9,7,40,,0,,phân khúc trung cấp,home decor,cây treo quần áo cirkelhuse gỗ tự nhiên trắng rộng 40 sâu 40 cao 174cm
3523,JYSK_1124,1192000,4.6,41,161,,0,,phân khúc trung cấp,home decor,giá treo quần áo gamlebro kim loại màu chrom rộng 101 sâu 41 cao 108 184cm
3524,JYSK_1125,1192000,4.3,5,15,,0,,phân khúc trung cấp,home decor,giỏ đa năng sigve sợi cói màu tự nhiên đen rộng 34 dài 46 cao 29cm
3525,JYSK_1126,1520000,4.2,4,47,,0,,phân khúc trung cấp,home decor,gương obstrup gỗ tự nhiên trắng rộng 68 sâu 3 cao 152cm
3526,JYSK_1127,1592000,4.0,2,32,,0,,phân khúc trung cấp,home decor,giá treo quần áo vandsted tre ép màu sồi rộng 103 sâu 46 cao 164cm
3527,JYSK_1128,1592000,4.2,10,18,,0,,phân khúc trung cấp,home decor,gương marstal kim loại màu vàng đường kính 70cm
3528,JYSK_1129,1592000,4.8,62,149,,0,,phân khúc trung cấp,home decor,gương nordborg gỗ tự nhiên trắng rộng 72 sâu 3 cao 90cm
3529,JYSK_1130,1592000,4.6,72,416,,0,,phân khúc trung cấp,home decor,gương spang kim loại đen rộng 40 sâu 2 cao 70cm
3530,JYSK_1131,1592000,3.9,10,19,,0,,phân khúc trung cấp,home decor,kệ đa năng ravnkilde kim loại vàng cát nhạt rộng 100 sâu 40 cao 150cm
3531,JYSK_1132,1752000,4.3,5,36,,0,,phân khúc trung cấp,home decor,cây treo quần áo sejs veneer sồi màu sồi rộng 60 sâu 60 cao 179cm
3532,JYSK_1133,1992000,3.9,1,39,,0,,phân khúc trung cấp,home decor,giá treo quần áo jennet gỗ thông đen sồi rộng 105 sâu 46 cao 170cm
3533,JYSK_1134,1992000,4.0,10,36,,0,,phân khúc trung cấp,home decor,gương sandager đồng gương màu sồi bộ 3 chiếc đường kính 45 55 70 sâu 3cm
3534,JYSK_1135,1992000,4.4,0,50,,0,,phân khúc trung cấp,home decor,gương studstrup khung thép đen rộng 60 sâu 3 cao 110cm
3535,JYSK_1136,2152000,3.8,4,17,,0,,phân khúc cận cao cấp,home decor,gương maribo gỗ tự nhiên trắng rộng 72 sâu 3 cao 162cm
3536,JYSK_1137,2320000,4.8,41,234,,0,,phân khúc cận cao cấp,home decor,gương viền led orup nhựa abs trắng đường kính 55 sâu 4cm
3537,JYSK_1138,3992000,4.7,39,443,,0,,phân khúc cận cao cấp,home decor,gương studstrup khung thép be rộng 80 sâu 3 cao 180cm
3538,JYSK_1139,199500,4.1,0,25,,0,,phân khúc phổ thông,home decor,giỏ treo olstorp sợi lục bình màu tự nhiên đường kính 15 18 cao 23 26cm bộ 2 chiếc
3539,JYSK_1140,135200,4.8,51,125,,0,,phân khúc phổ thông,home decor,khay đựng giày frynseeg polypropylene đen rộng 38 dài 75 cao 3cm
3540,JYSK_1141,279200,4.4,6,58,,0,,phân khúc phổ thông,home decor,kệ giày bornholm pp thép đen rộng 67 sâu 29 cao 82cm
3541,JYSK_1142,439200,4.2,9,43,,0,,phân khúc phổ thông,home decor,kệ giày 2 ngăn egtved tre màu tự nhiên rộng 54 sâu 25 cao 43cm
3542,JYSK_1143,479200,4.3,5,11,,0,,phân khúc phổ thông,home decor,kệ giày 2 ngăn hals thép đen rộng 92 sâu 35 cao 39cm
3543,JYSK_1144,559200,4.4,0,14,,0,,phân khúc trung cấp,home decor,kệ giày uggerby tre trắng rộng 70 sâu 27 cao 41cm
3544,JYSK_1145,792000,4.4,4,40,,0,,phân khúc trung cấp,home decor,kệ giày 4 ngăn hals thép đen rộng 82 sâu 35 cao 78cm
3545,JYSK_1146,1352000,3.9,0,13,,0,,phân khúc trung cấp,home decor,tủ giày 2 ngăn alleshave gỗ công nghiệp be rộng 50 sâu 28 cao 88cm
3546,JYSK_1147,1592000,3.9,1,12,,0,,phân khúc trung cấp,home decor,kệ đa năng ravnkilde kim loại vàng cát nhạt rộng 100 sâu 40 cao 150cm
3547,JYSK_1148,1592000,4.7,85,55,,0,,phân khúc trung cấp,home decor,kệ giày elverum kim loại đen rộng 60 sâu 40 cao 175cm
3548,JYSK_1149,1992000,4.4,4,31,,0,,phân khúc trung cấp,home decor,tủ giày 2 ngăn bakhuse gỗ công nghiệp màu sồi rộng 65 sâu 25 cao 85cm
3549,JYSK_1150,1992000,4.1,10,25,,0,,phân khúc trung cấp,home decor,tủ giày bakhuse 2 ngăn gỗ công nghiệp trắng rộng 65 sâu 25 cao 85cm
3550,JYSK_1151,2320000,4.3,10,26,,0,,phân khúc cận cao cấp,home decor,tủ giày bakhuse 3 ngăn gỗ công nghiệp trắng rộng 65 sâu 25 cao 124cm
3551,JYSK_1152,2392000,5.0,82,301,,0,,phân khúc cận cao cấp,home decor,tủ giày hallenslev 3 ngăn kim loại trắng rộng 50 sâu 15 cao 104cm
3552,JYSK_1153,2392000,4.9,45,210,,0,,phân khúc cận cao cấp,home decor,tủ giày kulhuse gỗ công nghiệp màu sồi rộng 65 sâu 25 cao 124cm
3553,JYSK_1154,3592000,4.8,86,364,,0,,phân khúc cận cao cấp,home decor,tủ giày 3 ngăn limfjorden gỗ công nghiệp màu sồi rộng 80 sâu 25 cao 128cm
3554,JYSK_1155,3592000,4.7,60,55,,0,,phân khúc cận cao cấp,home decor,tủ giày 3 ngăn limfjorden gỗ công nghiệp trắng rộng 80 sâu 25 cao 128cm
3555,JYSK_1156,6320000,4.1,9,2,,0,,phân khúc cận cao cấp,home decor,tủ giày 3 ngăn halmstad gỗ công nghiệp màu sồi rộng 70 sâu 25 cao 140cm
3556,JYSK_1157,799200,4.2,10,27,,0,,phân khúc trung cấp,home decor,bàn góc ngoài trời idre thép sơn tĩnh điện đen đường kính 45 cao 52cm
3557,JYSK_1158,1192000,4.5,70,338,,0,,phân khúc trung cấp,home decor,bàn bistro radstrup thép thủy tinh đen đường kính 60 cao 70cm
3558,JYSK_1159,1192000,4.7,73,397,,0,,phân khúc trung cấp,home decor,bàn góc ngoài trời borre thép nhiều màu đường kính 50 cao 40cm
3559,JYSK_1160,1192000,4.8,20,259,,0,,phân khúc trung cấp,home decor,bàn góc ngoài trời orten thép kính cường lực đen rộng 60 dài 60 cao 35cm
3560,JYSK_1161,1192000,3.8,5,16,,0,,phân khúc trung cấp,home decor,bàn góc ngoài trời orten thép kính cường lực xanh olive rộng 60 dài 60 cao 35cm
3561,JYSK_1162,1592000,4.5,28,437,,0,,phân khúc trung cấp,home decor,bàn bistro sandvika thép nhựa ps đen rộng 65 dài 65 cao 70cm
3562,JYSK_1163,3192000,3.8,4,4,,0,,phân khúc cận cao cấp,home decor,bàn bistro hobro nhôm nhựa ps màu tự nhiên rộng 70 dài 70 cao 73cm
3563,JYSK_1164,399200,4.3,4,42,,0,,phân khúc phổ thông,home decor,ghế gấp ngoài trời varberg thép vải polyester nhiều màu rộng 62 sâu 57 cao 84cm
3564,JYSK_1165,399200,3.9,10,11,,0,,phân khúc phổ thông,home decor,võng bergfink cotton polyester màu tự nhiên rộng 80 dài 200cm
3565,JYSK_1166,799200,4.2,2,26,,0,,phân khúc trung cấp,home decor,ghế xích đu nittedal polyester cotton màu tự nhiên đường kính 80 cao 140cm
3566,JYSK_1167,1032000,4.7,80,244,,0,,phân khúc trung cấp,home decor,ghế ngoài trời leknes thép vải polyester đen rộng 54 sâu 72 cao 92cm
3567,JYSK_1168,1352000,4.1,10,25,,0,,phân khúc trung cấp,home decor,ghế ngoài trời thorsminde nhôm polyester xám rộng 58 sâu 72 cao 108cm
3568,JYSK_1169,1592000,4.7,78,203,,0,,phân khúc trung cấp,home decor,ghế gấp ngoài trời nagelsti thép vải polyester màu tự nhiên đen rộng 45 sâu 47 cao 90cm
3569,JYSK_1170,1592000,4.7,93,123,,0,,phân khúc trung cấp,home decor,ghế ngoài trời ingstrup nhựa pp xanh olive rộng 56 sâu 53 cao 82cm
3570,JYSK_1171,1992000,4.7,75,467,,0,,phân khúc trung cấp,home decor,ghế ngoài trời mellby nhôm đen rộng 55 sâu 68 cao 106cm
3571,JYSK_1172,2392000,4.5,60,73,,0,,phân khúc cận cao cấp,home decor,ghế ngoài trời fastrup nhôm polyester đen rộng 56 sâu 60 cao 85cm
3572,JYSK_1173,2392000,5.0,69,426,,0,,phân khúc cận cao cấp,home decor,ghế ngoài trời lomma nhôm vải textiline đen rộng 57 sâu 70 cao 109cm
3573,JYSK_1174,3183200,4.9,97,318,,0,,phân khúc cận cao cấp,home decor,bộ bàn ghế ngoài trời ubberup đen rộng 72 sâu 80 cao 83cm đường kính 45 cao 52cm
3574,JYSK_1175,39200,4.3,7,32,,0,,phân khúc giá rẻ,home decor,chậu cây ban công bille thép nhiều màu đường kính 12 cao 19cm
3575,JYSK_1176,74500,4.8,70,336,,0,,phân khúc giá rẻ,home decor,chậu cây bris thép đen xanh lá đường kính 12 cao 14cm
3576,JYSK_1177,79200,4.1,1,49,,0,,phân khúc giá rẻ,home decor,giỏ giữ nhiệt humla polyester nhiều màu rộng 16 dài 22 cao 15cm 4l
3577,JYSK_1178,149000,4.3,4,26,,0,,phân khúc phổ thông,home decor,đèn lồng fiskehejre gốm nhiều màu đường kính 11 cao 12cm
3578,JYSK_1179,159200,4.8,49,62,,0,,phân khúc phổ thông,home decor,đệm ghế ngoài trời bondeholm polyester cotton nhiều màu rộng 40 dài 40 cao 4cm
3579,JYSK_1180,159200,4.1,6,50,,0,,phân khúc phổ thông,home decor,dụng cụ tưới cây ravn thủy tinh xanh lá đường kính 8 cao 30cm
3580,JYSK_1181,199200,4.5,74,387,,0,,phân khúc phổ thông,home decor,chậu cây ban công buksebie nhựa pp nhiều màu rộng 25 dài 32 cao 25cm
3581,JYSK_1182,249500,3.9,2,24,,0,,phân khúc phổ thông,home decor,giỏ giữ nhiệt picnic myra polyester màu tự nhiên rộng 25 dài 34 cao 26cm 19l
3582,JYSK_1183,299500,3.8,7,30,,0,,phân khúc phổ thông,home decor,đèn trang trí guldsmed kim loại đen vàng đường kính 25 cao 36cm
3583,JYSK_1184,349500,5.0,78,236,,0,,phân khúc phổ thông,home decor,đèn trang trí taffeland nhựa đen rộng 10 dài 10 cao 19cm
3584,JYSK_1185,359200,4.1,2,46,,0,,phân khúc phổ thông,home decor,đèn ngoài trời glente nhựa abs thép nhiều màu đường kính 18 cao 27cm
3585,JYSK_1186,399200,4.4,10,20,,0,,phân khúc phổ thông,home decor,chậu cây kaie thép be xanh olive đường kính 19 14 cao 32 24cm
3586,JYSK_1187,399200,4.5,52,277,,0,,phân khúc phổ thông,home decor,đèn ngoài trời glente nhựa abs thép nhiều màu đường kính 24 cao 21cm
3587,JYSK_1188,399500,3.8,4,19,,0,,phân khúc phổ thông,home decor,giỏ giữ nhiệt picnic myra polyester màu tự nhiên rộng 29 dài 46 cao 25cm 25l
3588,JYSK_1189,439200,4.0,6,12,,0,,phân khúc phổ thông,home decor,đèn ngoài trời bremse nhựa pp thép màu tự nhiên đường kính 18 cao 22cm
3589,JYSK_1190,479200,3.8,6,37,,0,,phân khúc phổ thông,home decor,đệm ghế ngoài trời kalvmose polyester xanh olive rộng 44 dài 89 cao 3cm
3590,JYSK_1191,479200,4.5,48,98,,0,,phân khúc phổ thông,home decor,đệm ghế ngoài trời saksfjed polyester cotton xanh lá rộng 48 dài 117 cao 6cm
3591,JYSK_1192,519200,3.9,10,37,,0,,phân khúc trung cấp,home decor,đèn bàn humlebi nhựa abs thép vàng cát đường kính 11 cao 25cm
3592,JYSK_1193,799200,5.0,44,76,,0,,phân khúc trung cấp,home decor,cây trang trí havhest nhựa xi măng xanh olive cao 125cm
3593,JYSK_1194,799200,4.3,7,25,,0,,phân khúc trung cấp,home decor,cây trang trí tjeld nhựa pe xi măng xanh lá cao 125cm
3594,JYSK_1195,999000,4.8,21,305,,0,,phân khúc trung cấp,home decor,đèn lồng guldsmed nhựa abs thủy tinh đen rộng 22 dài 22 cao 48cm
3595,JYSK_1196,999000,4.1,8,14,,0,,phân khúc trung cấp,home decor,đèn lồng sivhauk tre thủy tinh đen đường kính 31 cao 35cm
3596,JYSK_1197,1192000,4.5,26,115,,0,,phân khúc trung cấp,home decor,cây trang trí gransanger nhựa xi măng xanh lá cao 95cm
3597,JYSK_1198,1192000,4.3,6,30,,0,,phân khúc trung cấp,home decor,giá đỡ chậu cây havlire thép be đường kính 30 cao 54cm
3598,JYSK_1199,1592000,3.9,4,43,,0,,phân khúc trung cấp,home decor,đôn dvergfalk xi măng trắng đường kính 37 cao 40cm
3599,JYSK_1200,29000,4.6,78,303,,0,,phân khúc giá rẻ,home decor,tấm lót đĩa giáng sinh kraka nhựa pp trắng rộng 33 dài 42cm
3600,JYSK_1201,29000,5.0,66,245,,0,,phân khúc giá rẻ,home decor,tấm lót đĩa advent polypropylen be xanh đường kính 38cm
3601,JYSK_1202,29000,4.8,74,435,,0,,phân khúc giá rẻ,home decor,tấm lót đĩa staurolit nhựa pp trắng đỏ rộng 33 dài 42cm
3602,JYSK_1203,59000,3.8,4,5,,0,,phân khúc giá rẻ,home decor,giấy đa năng akvamarin đỏ trắng rộng 33 dài 33cm bộ 20 chiếc
3603,JYSK_1204,59000,4.8,59,208,,0,,phân khúc giá rẻ,home decor,nến cốc ametrin paraffin thủy tinh vàng bạc đường kính 5 5 cao 6 5cm
3604,JYSK_1205,59000,4.1,0,34,,0,,phân khúc giá rẻ,home decor,tấm lót đĩa hyrrokin nhựa pvc màu vàng đường kính 38cm
3605,JYSK_1206,69000,4.0,6,1,,0,,phân khúc giá rẻ,home decor,giấy bọc quà magnesit giấy kem xanh lá đỏ rộng 70 dài 600cm
3606,JYSK_1207,79000,4.4,4,23,,0,,phân khúc giá rẻ,home decor,hộp quà boltorn pe giấy vàng đỏ bạc rộng 12 dài 12 cao 4cm
3607,JYSK_1208,99000,4.5,34,390,,0,,phân khúc giá rẻ,home decor,dây ruy băng gói quà brasa polyester nhiều màu rộng 1 dài 300cm bộ 3 chiếc
3608,JYSK_1209,99000,4.6,98,139,,0,,phân khúc giá rẻ,home decor,hũ đựng có nắp baugi thủy tinh abs màu trong suốt đường kính 11 cao 15cm
3609,JYSK_1210,99000,4.0,10,6,,0,,phân khúc giá rẻ,home decor,nến điện falar paraffin xanh lá đường kính 5 cao 13cm
3610,JYSK_1211,99000,5.0,30,276,,0,,phân khúc giá rẻ,home decor,nến điện galar sáp trắng đường kính 8 cao 10cm
3611,JYSK_1212,99000,4.3,2,45,,0,,phân khúc giá rẻ,home decor,tấm lót đĩa idun polyester đỏ đường kính 38cm
3612,JYSK_1213,99000,5.0,34,204,,0,,phân khúc giá rẻ,home decor,tấm lót đĩa kungsmynta nhựa pp polyester be màu vàng đường kính 38cm
3613,JYSK_1214,99000,4.3,4,37,,0,,phân khúc giá rẻ,home decor,tấm lót đĩa kungsmynta sợi polypropylen polyester đỏ rộng 34 dài 43cm
3614,JYSK_1215,119000,4.6,36,156,,0,,phân khúc phổ thông,home decor,bộ 2 khăn ăn nellike cotton linen màu tự nhiên rộng 40 dài 40cm
3615,JYSK_1216,119000,4.1,4,45,,0,,phân khúc phổ thông,home decor,cốc nến bifrost thuỷ tinh xám đường kính 8 cao 7cm
3616,JYSK_1217,119000,4.1,3,10,,0,,phân khúc phổ thông,home decor,cốc nến perle sứ trắng đường kính 8 cao 8cm
3617,JYSK_1218,119000,4.4,7,45,,0,,phân khúc phổ thông,home decor,đèn trang trí audhumle kim loại thủy tinh nhiều màu đường kính 10 cao 15cm
3618,JYSK_1219,119000,4.3,9,40,,0,,phân khúc phổ thông,home decor,nến điện tealights geri sáp nến trắng bộ 2 chiếc đường kính 6 cao 3cm
3619,JYSK_1220,129000,4.8,51,397,,0,,phân khúc phổ thông,home decor,thảm trải cửa giáng sinh cinnober nylon xám đỏ rộng 40 dài 60cm
3620,JYSK_1221,129000,4.4,3,25,,0,,phân khúc phổ thông,home decor,thảm trải cửa rhodonit polyamide nhiều màu rộng 40 dài 60 cao 0 4cm
3621,JYSK_1222,149000,4.0,10,34,,0,,phân khúc phổ thông,home decor,cây thông trang trí giáng sinh mysing gốm trắng nâu đường kính 7 cao 19cm
3622,JYSK_1223,149000,4.5,16,161,,0,,phân khúc phổ thông,home decor,đèn lồng fiskehejre gốm nhiều màu đường kính 11 cao 12cm
3623,JYSK_1224,149000,4.2,3,33,,0,,phân khúc phổ thông,home decor,đèn lồng ydun nhựa xám xanh oliu trắng đường kính 9 cao 15cm
3624,JYSK_1225,149000,4.4,4,12,,0,,phân khúc phổ thông,home decor,tấm lót đĩa tidsel da pu polyester xanh lá đỏ rộng 33 dài 42cm
3625,JYSK_1226,149000,4.4,3,31,,0,,phân khúc phổ thông,home decor,tất giáng sinh abaloneskal polyester đỏ xanh lá rộng 21 dài 43 cao 2cm
3626,JYSK_1227,159000,4.8,93,89,,0,,phân khúc phổ thông,home decor,khăn phủ bàn ferskensten pvc polyester trắng rộng 140cm
3627,JYSK_1228,159000,4.6,90,151,,0,,phân khúc phổ thông,home decor,khăn table runner bure polyester vàng rộng 35 dài 300cm
3628,JYSK_1229,169000,4.3,3,31,,0,,phân khúc phổ thông,home decor,giỏ đa năng sigyn cotton trắng đường kính 22 cao 19cm
3629,JYSK_1230,169000,4.0,10,47,,0,,phân khúc phổ thông,home decor,hộp đựng đa năng labradorit thép nhiều màu đường kính 20 cao 7cm
3630,JYSK_1231,169000,3.8,3,17,,0,,phân khúc phổ thông,home decor,nến điện amegreen paraffin nhựa xám đường kính 8 cao 15cm
3631,JYSK_1232,169000,4.6,50,98,,0,,phân khúc phổ thông,home decor,nến điện mariposit sáp trắng đường kính 9 cao 19cm
3632,JYSK_1233,169000,3.8,1,35,,0,,phân khúc phổ thông,home decor,nến điện vile sáp trắng đường kính 8 cao 13cm
3633,JYSK_1234,169000,4.3,1,24,,0,,phân khúc phổ thông,home decor,sao trang trí giáng sinh skrymsli giấy trắng đường kính 30 cao 8cm
3634,JYSK_1235,179000,4.2,6,24,,0,,phân khúc phổ thông,home decor,cây trang trí modi gỗ tự nhiên nâu đường kính 7 cao 16cm
3635,JYSK_1236,179000,3.9,9,48,,0,,phân khúc phổ thông,home decor,cốc pynt gốm trắng rộng 15 dài 10 cao 9cm
3636,JYSK_1237,179000,4.4,6,21,,0,,phân khúc phổ thông,home decor,nến thơm anhydrit paraffin nhiều màu đường kính 7 cao 8cm
3637,JYSK_1238,199000,5.0,54,247,,0,,phân khúc phổ thông,home decor,chân nến snefnug thép không gỉ màu vàng đường kính 7 cao 14cm
3638,JYSK_1239,199000,5.0,30,204,,0,,phân khúc phổ thông,home decor,nến cốc halka paraffin sứ màu vàng đường kính 8 cao 7cm
3639,JYSK_1240,199000,4.6,57,311,,0,,phân khúc phổ thông,home decor,nến điện skrapa nhựa abs sáp trắng đường kính 10 cao 15cm
3640,JYSK_1241,199000,4.7,91,288,,0,,phân khúc phổ thông,home decor,sao trang trí giáng sinh hrym giấy xanh hồng đường kính 30 cao 7cm
3641,JYSK_1242,199000,4.8,15,50,,0,,phân khúc phổ thông,home decor,sao trang trí giáng sinh septarie giấy be đường kính 35cm
3642,JYSK_1243,219000,4.5,45,199,,0,,phân khúc phổ thông,home decor,tô gulltop gốm đỏ xanh lá đường kính 14 cao 7cm
3643,JYSK_1244,249000,4.4,4,26,,0,,phân khúc phổ thông,home decor,cây trang trí modi gỗ tự nhiên nâu đường kính 8 cao 22cm
3644,JYSK_1245,249000,4.1,0,44,,0,,phân khúc phổ thông,home decor,nến cốc ammonit paraffin thủy tinh trắng đường kính 10 cao 10cm
3645,JYSK_1246,249000,4.9,18,222,,0,,phân khúc phổ thông,home decor,nến điện gand sáp nến xanh lá bộ 2 chiếc đường kính 2 cao 29cm
3646,JYSK_1247,249000,4.0,7,46,,0,,phân khúc phổ thông,home decor,tượng trang trí giáng sinh vali gỗ trắng rộng 7 dài 6 cao 25cm
3647,JYSK_1248,249000,4.4,0,25,,0,,phân khúc phổ thông,home decor,vỏ gối trang trí nellike viscose linen màu tự nhiên rộng 50 dài 50cm
3648,JYSK_1249,269000,4.4,6,46,,0,,phân khúc phổ thông,home decor,chân nến rutilkvarts đá cẩm thạch thép màu đá cẩm thạch nâu đường kính 10 cao 5cm
3649,JYSK_1250,269000,4.2,2,40,,0,,phân khúc phổ thông,home decor,hộp đựng đồ khô tomte thiếc trắng đường kính 18 cao 22cm
3650,JYSK_1251,299000,4.6,75,432,,0,,phân khúc phổ thông,home decor,chân nến eldarit nhôm đen cao 19cm
3651,JYSK_1252,299000,4.2,10,41,,0,,phân khúc phổ thông,home decor,chân nến eldarit nhôm đen cao 24cm
3652,JYSK_1253,299000,4.3,4,18,,0,,phân khúc phổ thông,home decor,đèn lồng gefjon thủy tinh polypropylene đen rộng 13 dài 13 cao 27cm led
3653,JYSK_1254,299000,3.9,7,44,,0,,phân khúc phổ thông,home decor,đèn lồng heimir thép đen đường kính 15 h20cm
3654,JYSK_1255,299000,5.0,100,191,,0,,phân khúc phổ thông,home decor,đèn lồng olivin thủy tinh thép đen trắng rộng 13 dài 13 cao 18cm
3655,JYSK_1256,299000,4.3,5,26,,0,,phân khúc phổ thông,home decor,khay trang trí nisse polyresin polystone xám nhạt đường kính 25 cao 2cm
3656,JYSK_1257,299000,4.9,84,322,,0,,phân khúc phổ thông,home decor,thảm trải cửa giáng sinh vulkanit xơ dừa màu tự nhiên rộng 40 dài 60cm
3657,JYSK_1258,299000,4.3,10,90,,0,,phân khúc phổ thông,home decor,tượng trang trí thiên thần mys gốm trắng rộng 18 dài 8 cao 23cm
3658,JYSK_1259,299000,4.3,5,8,,0,,phân khúc phổ thông,home decor,tượng trang trí tuần lộc solsten gốm trắng rộng 7 dài 12 cao 19cm
3659,JYSK_1260,349000,3.9,1,4,,0,,phân khúc phổ thông,home decor,gối trang trí elle cotton be xám bạc rộng 30 dài 50cm
3660,JYSK_1261,349000,4.9,56,428,,0,,phân khúc phổ thông,home decor,nến điện spektrolit paraffin thủy tinh xám đường kính 12 cao 15cm
3661,JYSK_1262,399000,3.8,7,4,,0,,phân khúc phổ thông,home decor,chăn sofa selenit polyester trắng rộng 130 dài 170cm
3662,JYSK_1263,399000,4.9,82,402,,0,,phân khúc phổ thông,home decor,đèn lồng askur thủy tinh cam đường kính 15 cao 18cm
3663,JYSK_1264,399000,4.0,10,48,,0,,phân khúc phổ thông,home decor,gối trang trí flinga cotton acrylic be rộng 45 dài 45cm
3664,JYSK_1265,399000,4.0,6,24,,0,,phân khúc phổ thông,home decor,gối trang trí hvidblomme polyester đỏ rộng 45 dài 45cm
3665,JYSK_1266,399000,4.7,50,112,,0,,phân khúc phổ thông,home decor,khay trang trí irpa gốm be đường kính 29 cao 3cm
3666,JYSK_1267,399000,5.0,43,181,,0,,phân khúc phổ thông,home decor,tượng trang trí giáng sinh jullov gỗ thông xám rộng 9 dài 10 cao 38cm
3667,JYSK_1268,449000,4.9,35,116,,0,,phân khúc phổ thông,home decor,đèn lồng mandrup thủy tinh giấy màu tự nhiên đường kính 15 cao 20cm
3668,JYSK_1269,499000,4.1,6,1,,0,,phân khúc phổ thông,home decor,đèn lồng krester paraffin thép màu vàng đường kính 15 cao 18cm
3669,JYSK_1270,499000,4.5,59,339,,0,,phân khúc phổ thông,home decor,gối trang trí peis cotton acrylic be rộng 45 dài 45cm
3670,JYSK_1271,549000,4.7,56,368,,0,,phân khúc trung cấp,home decor,khay trang trí skadi gỗ tự nhiên nâu rộng 15 dài 45 cao 6cm
3671,JYSK_1272,549000,4.6,52,485,,0,,phân khúc trung cấp,home decor,nến điện glam paraffin thủy tinh màu vàng bộ 3 chiếc đường kính 7 5 cao 10 12 15cm
3672,JYSK_1273,599000,4.8,76,389,,0,,phân khúc trung cấp,home decor,đèn lồng darius thủy tinh gỗ tự nhiên màu trong suốt nâu đường kính 15 cao 21cm
3673,JYSK_1274,599000,4.8,61,119,,0,,phân khúc trung cấp,home decor,đèn lồng fjeld thủy tinh đường kính 15 cao 25cm
3674,JYSK_1275,599000,4.6,50,295,,0,,phân khúc trung cấp,home decor,tượng trang trí giáng sinh diser gỗ xanh đậm đỏ rộng 11 dài 12 cao 50cm
3675,JYSK_1276,699000,4.1,9,50,,0,,phân khúc trung cấp,home decor,đèn lồng uvit thủy tinh đồng màu đồng rộng 14 dài 14 cao 23cm
3676,JYSK_1277,749000,3.8,6,25,,0,,phân khúc trung cấp,home decor,đèn lồng gefjon thủy tinh nhựa pp đen rộng 20 dài 20 cao 40cm
3677,JYSK_1278,799000,4.0,7,13,,0,,phân khúc trung cấp,home decor,chăn sofa hvidblomme polyester đỏ rộng 130 dài 170cm
3678,JYSK_1279,799000,4.9,40,242,,0,,phân khúc trung cấp,home decor,đèn lồng pulka pp thủy tinh đen rộng 23 dài 23 cao 40cm led
3679,JYSK_1280,799000,4.4,1,39,,0,,phân khúc trung cấp,home decor,khay trang trí stromatolit gỗ xoài màu tự nhiên đường kính 40 cao 6cm
3680,JYSK_1281,899000,4.5,13,113,,0,,phân khúc trung cấp,home decor,đèn lồng melias kim loại kính đen đường kính 24 cao 46cm
3681,JYSK_1282,999000,4.3,8,24,,0,,phân khúc trung cấp,home decor,đèn lồng guldsmed nhựa abs thủy tinh đen rộng 22 dài 22 cao 48cm
3682,JYSK_1283,999000,4.5,52,195,,0,,phân khúc trung cấp,home decor,đèn lồng maalthe giấy thép màu tự nhiên đen đường kính 27 h35cm
3683,JYSK_1284,999000,4.2,2,32,,0,,phân khúc trung cấp,home decor,đèn lồng sivhauk tre thủy tinh đen đường kính 31 cao 35cm
3684,JYSK_1285,999000,3.8,0,45,,0,,phân khúc trung cấp,home decor,khăn phủ bàn nellike cotton linen màu tự nhiên rộng 140 dài 240cm
3685,JYSK_1286,1790000,4.6,33,148,,0,,phân khúc trung cấp,home decor,đèn lồng vidar thủy tinh polypropylene đen rộng 30 dài 30 cao 50cm led
3686,UNIQLO_0001,588000,4.9,999,10089,,0,nữ,phân khúc trung cấp,clothing,airism áo hoodie chống uv kéo khóa
