product_id,title,category,current_price,price_segment,rating_score,review_count,total_sold,gender,image_url
JYSK_0739,ghế bàn ăn thorup vải polyester kim loại be sồi rộng 52 sâu 54 cao 82cm,home decor,995000,phân khúc trung cấp,4.4,7,3,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/3/6/3650114-ghe-ban-an-thorup-be-soi-jysk.jpg
JYSK_0740,ghế bàn ăn bistrup thép vải polyester vàng cát sồi rộng 44 sâu 53 cao 87cm,home decor,1043000,phân khúc trung cấp,4.4,0,9,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/3/6/3620259-ghe-ban-an-bistrup-vang-cat-soi-jysk-1.jpg
JYSK_0741,ghế bàn ăn ejstrup thép vải polyester be rộng 45 5 sâu 53 cao 89cm,home decor,1043000,phân khúc trung cấp,4.4,8,8,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/3/6/3670012-ghe-ban-an-ejstrup-be-jysk-1.jpg
JYSK_0742,ghế bàn ăn ejstrup thép vải polyester xanh rộng 45 5 sâu 53 cao 89cm,home decor,1043000,phân khúc trung cấp,5.0,18,69,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/3/6/3670015-ghe-ban-an-ejstrup-xanh-jysk-1.jpg
JYSK_0743,ghế bàn ăn gevninge kim loại vải polyester nâu đậm đen rộng 51 sâu 56 cao 86cm,home decor,1043000,phân khúc trung cấp,4.2,10,21,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/3/6/3640162-ghe-ban-an-gevninge-nau-dam-den-jysk-1.jpg
JYSK_0744,ghế bàn ăn jegind gỗ công nghiệp gỗ cao su trắng màu sồi rộng 47 sâu 54 cao 80cm,home decor,1043000,phân khúc trung cấp,5.0,73,305,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/3/6/3640139-ghe-ban-an-jegind-trang-mau-soi-jysk-1.jpg
JYSK_0745,ghế bàn ăn kastrup gỗ sồi da pu trắng sồi rộng 48 sâu 57 cao 82cm,home decor,1043000,phân khúc trung cấp,4.1,10,13,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/3/6/3690500-ghe-ban-an-kastrup-trang-soi-jysk-1.jpg
JYSK_0746,ghế bàn ăn kastrup gỗ sồi vải polyster vàng cát sồi rộng 49 sâu 57 cao 82cm,home decor,1043000,phân khúc trung cấp,4.3,3,9,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/3/6/3690502-ghe-ban-an-kastrup-vang-cat-soi-jysk-21.jpg
JYSK_0747,ghế bàn ăn nederby nhựa pp kim loại trắng sồi rộng 48 sâu 53 cao 88cm,home decor,1043000,phân khúc trung cấp,4.7,35,274,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/7/2/7202415-ghe-ban-an-nederby-trang-soi-jysk-1.jpg
JYSK_0748,ghế bàn ăn adslev vải polyester be rộng 49 sâu 57 5 cao 79cm,home decor,1393000,phân khúc trung cấp,4.1,10,8,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/3/6/3670394-ghe-ban-an-adslev-be-jysk-21.jpg
JYSK_0749,ghế bàn ăn hammel kim loại pu đen chrome rộng 53 sâu 56 cao 86cm,home decor,1393000,phân khúc trung cấp,4.3,8,27,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/3/6/3670253-ghe-ban-an-hammel-den-chrome-jysk-1.jpg
JYSK_0750,ghế bàn ăn hammel kim loại pu trắng chrome rộng 53 sâu 56 cao 86cm,home decor,1393000,phân khúc trung cấp,4.1,2,46,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/3/6/3670254-ghe-ban-an-hammel-trang-chrome-jysk-1.jpg
JYSK_0751,ghế bàn ăn jegind gỗ công nghiệp gỗ cao su màu sồi đen rộng 47 sâu 54 cao 80cm,home decor,1393000,phân khúc trung cấp,4.6,77,496,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/3/6/3670229-ghe-ban-an-jegind-mau-soi-den-jysk-1_1.jpg
JYSK_0752,ghế bàn ăn kokkedal kim loại vải polyester xám đen rộng 52 sâu 53 cao 82cm,home decor,1393000,phân khúc trung cấp,4.8,14,427,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/3/6/3640214-ghe-ban-an-kokkedal-mau-xam-chan-den-jysk.jpg
JYSK_0753,ghế bàn ăn kokkedal kim loại vải polyester xám sồi rộng 52 sâu 53 cao 82cm,home decor,1393000,phân khúc trung cấp,4.9,52,56,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/3/6/3640215-ghe-ban-an-kokkedal-mau-xam-chan-den-jysk.jpg
JYSK_0754,ghế bàn ăn horne kim loại vải polyester xám sồi rộng 47 sâu 54 cao 81cm,home decor,1450000,phân khúc trung cấp,3.9,2,20,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/3/6/3670256-ghe-ban-an-horne-xam-soi-jysk-1.jpg
JYSK_0755,ghế bàn ăn adslev vải polyester xám rộng 59 sâu 59 cao 79cm,home decor,1743000,phân khúc trung cấp,4.4,3,19,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/3/6/3600514.jpg
JYSK_0756,ghế bàn ăn bellinge vải polyester kim loại vàng cát rộng 52 sâu 60 cao 83cm,home decor,1743000,phân khúc trung cấp,4.0,0,16,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/3/6/3640130-ghe-ban-an-bellinge-vang-cat-jysk.jpg
JYSK_0757,ghế bàn ăn purhus kim loại vải polyester xám đen rộng 59 sâu 58 cao 84cm,home decor,1743000,phân khúc trung cấp,4.2,1,42,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/3/6/3640126-ghe-ban-an-purhus-xam-den-jysk-1.jpg
JYSK_0758,ghế bàn ăn risskov kim loại vải polyester nâu đậm đen rộng 58 sâu 60 cao 82cm,home decor,1743000,phân khúc trung cấp,4.1,9,10,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/3/6/3650220-ghe-ban-an-risskov-nau-dam-den-jysk-1.jpg
JYSK_0759,ghế bàn ăn risskov kim loại vải polyester xám đen rộng 58 sâu 60 cao 82cm,home decor,1743000,phân khúc trung cấp,4.5,14,314,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/3/6/3601227-ghe-ban-an-risskov-xam-den-jysk-1.jpg
JYSK_0760,ghế bàn ăn hvidovre gỗ công nghiệp vải polyester đen sồi rộng 52 sâu 51 cao 79cm,home decor,2030000,phân khúc cận cao cấp,4.4,5,5,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/3/6/3670339-ghe-ban-an-hvidovre-den-soi-jysk-1.jpg
JYSK_0761,ghế bàn ăn sottrup vải polyester kim loại be đen rộng 56 5 sâu 60 cao 82 5cm,home decor,2093000,phân khúc cận cao cấp,4.3,10,25,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/3/6/3640289-ghe-ban-an-sottrup-be-den-jysk.jpg
JYSK_0762,ghế xoay hygum chân kim loại pu cognac đen rộng 54 sâu 59 cao 86cm,home decor,2093000,phân khúc cận cao cấp,5.0,15,184,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/3/6/367004786-ghe-xoay-hygum-cognac-den-jysk-1.jpg
JYSK_0763,ghế xoay rostrup chân kim loại da pu đen rộng 57 sâu 57 cao 86cm,home decor,2093000,phân khúc cận cao cấp,4.1,6,14,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/3/6/3640287-ghe-xoay-rostrup-den-jysk-1.jpg
JYSK_0764,ghế xoay rostrup chân kim loại vải polyester be rộng 57 sâu 57 cao 86cm,home decor,2093000,phân khúc cận cao cấp,4.3,4,9,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/3/6/3640285-ghe-xoay-rostrup-be-jysk-1.jpg
JYSK_0765,ghế xoay rostrup chân kim loại vải polyester vàng cát rộng 57 sâu 57 cao 86cm,home decor,2093000,phân khúc cận cao cấp,4.2,5,21,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/3/6/3670360-ghe-xoay-rostrup-vang-cat-jysk-1.jpg
JYSK_0766,ghế bàn ăn vadehavet gỗ sồi polyester màu sồi rộng 52 sâu 49 cao 80cm,home decor,2443000,phân khúc cận cao cấp,4.8,94,424,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/3/6/3600158-ghe-ban-an-vadehavet-mau-soi-jysk-1.jpg
JYSK_0767,tủ phòng ăn lintrup 1 cánh 3 ngăn gỗ công nghiệp đen sồi rộng 130 sâu 41 cao 83cm,home decor,6320000,phân khúc cận cao cấp,4.3,2,45,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/3/6/3670345-tu-phong-an-lintrup-go-cong-nghiep-jysk.jpg
JYSK_0768,tủ phòng ăn odense 3 cánh 3 ngăn gỗ công nghiệp đen sồi rộng 150 sâu 45 cao 85cm,home decor,7920000,phân khúc cận cao cấp,4.4,5,9,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/3/6/3670357-tu-phong-an-odense-go-cong-nghiep-jysk-3.jpg
JYSK_0769,tủ phòng ăn lyngvig 2 cánh trượt gỗ công nghiệp veneer sồi màu sồi đậm rộng 160 sâu 40 cao 80cm,home decor,10320000,phân khúc cao cấp,3.9,2,2,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/3/6/3640156-tu-phong-an-lyngvig-go-cong-nghiep-jysk.jpg
JYSK_0770,thìa nid sứ trắng bóng rộng 4 dài 13 cao 3cm,home decor,13300,phân khúc giá rẻ,4.3,6,47,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/4/9/490151086-thia-nid-jysk.jpg
JYSK_0771,đĩa chấm nid sứ trắng bóng viền đen đường kính 7 5 cao 2 5cm,home decor,20300,phân khúc giá rẻ,3.9,9,29,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/4/9/490150986-dia-cham-nid-jysk.jpg
JYSK_0772,chén nước chấm line gốm xanh nhạt đường kính 9 4 cao 3cm,home decor,27300,phân khúc giá rẻ,4.9,14,175,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/4/9/4902519-chen-nuoc-cham-line-xanh-nhat-jysk.jpg
JYSK_0773,chén nước chấm nid sứ trắng bóng viền đen đường kính 9 cao 4cm,home decor,27300,phân khúc giá rẻ,3.9,7,7,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/4/9/490151286-chen-nuoc-cham-nid-jysk.jpg
JYSK_0774,chén nước chấm ole gốm trắng xám đường kính 9 5 cao 2 4cm,home decor,27300,phân khúc giá rẻ,4.7,95,269,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/4/9/4902510-chen-nuoc-cham-ole-trang-xam-jysk.jpg
JYSK_0775,cốc bullet gốm trắng đường kính 8 2 cao 10 5cm,home decor,27300,phân khúc giá rẻ,3.8,0,24,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/4/9/4902526-coc-bullet-trang-jysk-1.jpg
JYSK_0776,cốc dream gốm trắng đường kính 8 6 cao 9 2cm,home decor,27300,phân khúc giá rẻ,4.9,28,146,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/4/9/4902527-coc-dream-trang-jysk-1.jpg
JYSK_0777,cốc nid sứ trắng bóng viền đen đường kính 6 7 cao 7 8cm 200ml,home decor,27300,phân khúc giá rẻ,4.6,36,74,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/4/9/490151386-coc-tra-nid-200ml-jysk-1.jpg
JYSK_0778,bát cơm nid sứ trắng bóng viền đen đường kính 11 5 cao 5 8cm,home decor,34300,phân khúc giá rẻ,4.4,10,29,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/4/9/490151186-bat-com-nid-jysk-11.jpg
JYSK_0779,chén emil sứ nhiều màu đường kính 10 cao 3cm,home decor,34300,phân khúc giá rẻ,4.5,84,191,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/4/9/4912566-chen-emil-nhieu-mau-21.jpg
JYSK_0780,cốc ture thủy tinh trong suốt đường kính 8 cao 9cm,home decor,34300,phân khúc giá rẻ,3.8,3,39,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/4/9/4912342-coc-uong-nuoc-ture-trong-suot-jysk-1.jpg
JYSK_0781,chén cơm line gốm xanh nhạt đường kính 11 8 cao 6 4cm,home decor,41300,phân khúc giá rẻ,5.0,73,99,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/4/9/4902518-chen-com-line-xanh-nhat-jysk.jpg
JYSK_0782,chén vetle sứ trắng hoa đường kính 10 cao 3cm,home decor,41300,phân khúc giá rẻ,4.2,0,37,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/4/9/4911982-chen-vetle-trang-hoa-jysk-1.jpg
JYSK_0783,cốc line gốm xanh nhạt đường kính 8 3 cao 9 5cm,home decor,41300,phân khúc giá rẻ,4.1,2,5,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/4/9/4902524-coc-line-xanh-nhat-jysk-1_2.jpg
JYSK_0784,đũa tre bambus bộ 5 đôi dài 24cm,home decor,45500,phân khúc giá rẻ,4.6,13,204,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/4/9/4920201-dua-tre-bambus-bo-5-doi-d24cm-jysk.jpg
JYSK_0785,cốc ferdinand thủy tinh màu trong suốt đường kính 7 cao 14cm,home decor,48300,phân khúc giá rẻ,4.4,9,14,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/4/9/4912338-coc-ferdinand-trong-suot-jysk-1.jpg
JYSK_0786,cốc jon gốm trắng đường kính 8 cao 8cm,home decor,48300,phân khúc giá rẻ,4.6,88,54,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/4/9/4912457-coc-jon-trang-jysk-1.jpg
JYSK_0787,cốc jon gốm xanh lá đường kính 8 cao 8cm,home decor,48300,phân khúc giá rẻ,4.6,16,186,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/4/9/4912445-coc-jon-xanh-la-jysk-1_1.jpg
JYSK_0788,cốc sigbert thủy tinh xanh đường kính 9 cao 12cm,home decor,55300,phân khúc giá rẻ,4.8,34,443,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/4/9/4912341-coc-uong-nuoc-sigbert-xanh-jysk-1.jpg
JYSK_0789,đĩa nid sứ trắng bóng viền đen đường kính 16 cao 1 8cm,home decor,55300,phân khúc giá rẻ,4.5,17,174,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/4/9/490151486-dia-nid-jysk.jpg
JYSK_0790,cốc gisle gốm xanh lá đường kính 8 cao 8cm,home decor,62300,phân khúc giá rẻ,4.8,90,355,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/4/9/4912453-coc-gisle-xanh-la-jysk-1.jpg
JYSK_0791,chén simon gốm xanh đường kính 10 cao 5cm,home decor,69300,phân khúc giá rẻ,4.3,9,14,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/4/9/4911717-chen-simon-xanh-jysk-1.jpg
JYSK_0792,cốc detmer gốm be đường kính 7 cao 5cm 110ml,home decor,69300,phân khúc giá rẻ,4.6,17,227,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/4/9/4912638-coc-detmer-be-jysk.jpg
JYSK_0793,cốc emil sứ nhiều màu đường kính 8 cao 10cm,home decor,69300,phân khúc giá rẻ,4.9,100,422,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/4/9/4912569-coc-emil-nhieu-mau-21.jpg
JYSK_0794,cốc henning gốm xám đường kính 7 cao 9cm,home decor,69300,phân khúc giá rẻ,4.5,50,192,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/4/9/4912274-coc-henning-xam-jysk-1.jpg
JYSK_0795,cốc nid sứ trắng bóng viền đen dài 12 3 rộng 9 1 cao 9 7cm 400ml,home decor,69300,phân khúc giá rẻ,4.4,9,46,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/4/9/490150086-coc-nid-400ml-jysk-3.jpg
JYSK_0796,đĩa line gốm xanh nhạt đường kính 21 5 cao 2 5cm,home decor,69300,phân khúc giá rẻ,4.7,31,126,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/4/9/4902521-dia-line-xanh-nhat-jysk-1.jpg
JYSK_0797,đĩa magnus gốm xám nhạt đường kính 21 3 cao 1 8cm,home decor,69300,phân khúc giá rẻ,4.8,56,231,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/4/9/4902504-dia-magnus-xam-nhat-jysk.jpg
JYSK_0798,đĩa nid sứ trắng bóng viền đen đường kính 20 5 cao 2cm,home decor,69300,phân khúc giá rẻ,4.1,4,42,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/4/9/490150686-dia-nid-jysk.jpg
JYSK_0799,đĩa ole gốm trắng xám đường kính 21 3 cao 1 8cm,home decor,69300,phân khúc giá rẻ,4.9,48,60,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/4/9/4902513-dia-ole-trang-xam-jysk-1.jpg
JYSK_0800,đĩa trang trí ingvart sứ hồng rộng 11 dài 24cm,home decor,74500,phân khúc giá rẻ,4.3,8,34,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/4/9/4911580-dia-trang-tri-ingvart-hong-jysk-1.jpg
JYSK_0801,cốc gunvald thủy tinh nâu đường kính 9 cao 10cm 350ml,home decor,83300,phân khúc giá rẻ,4.5,79,105,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/4/9/4912614-coc-uong-nuoc-gunvald-nau-jysk.jpg
JYSK_0802,đĩa ferdus gốm màu kem đường kính 19cm,home decor,83300,phân khúc giá rẻ,4.0,9,1,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/4/9/4912343-dia-ferdus-mau-kem-jysk-1.jpg
JYSK_0803,đĩa ferdus gốm xám đường kính 19cm,home decor,83300,phân khúc giá rẻ,4.8,53,360,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/4/9/4912238-dia-ferdus-xam-jysk-1.jpg
JYSK_0804,đĩa magnus gốm xám nhạt đường kính 21 3 cao 4cm,home decor,83300,phân khúc giá rẻ,3.9,9,47,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/4/9/4902506-dia-magnus-xam-nhat-jysk.jpg
JYSK_0805,đĩa ole gốm trắng xám đường kính 21 3 cao 4cm,home decor,83300,phân khúc giá rẻ,4.4,6,8,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/4/9/4902515-dia-ole-trang-xam-jysk.jpg
JYSK_0806,tô lauke gốm xám tím đường kính 12 cao 7cm,home decor,83300,phân khúc giá rẻ,4.5,59,131,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/4/9/4912132-to-lauke-xamtim-jysk.jpg
JYSK_0807,cốc elias gốm xám đường kính 9 cao 10cm,home decor,90300,phân khúc giá rẻ,3.9,3,12,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/4/9/4912515-coc-elias-xam-21.jpg
JYSK_0808,cốc vetle sứ trắng hoa đường kính 8 cao 10cm,home decor,90300,phân khúc giá rẻ,4.1,3,17,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/4/9/4911985-coc-nuoc-vetle-trang-hoa-jysk-1.jpg
JYSK_0809,đĩa line gốm xanh nhạt đường kính 25 5 cao 3 05cm,home decor,90300,phân khúc giá rẻ,4.9,37,394,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/4/9/4902522-dia-line-xanh-nhat-jysk-1.jpg
JYSK_0810,đĩa magnus gốm xám nhạt đường kính 25 4 cao 2 1cm,home decor,90300,phân khúc giá rẻ,4.1,5,34,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/4/9/4902505-dia-magnus-xam-nhat-jysk.jpg
JYSK_0811,tô karsten gốm xám đường kính 13 cao 6cm,home decor,90300,phân khúc giá rẻ,4.7,83,164,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/4/9/4912276-to-karsten-xam-jysk.jpg
JYSK_0812,tô line gốm xanh nhạt đường kính 17 5 cao 8cm,home decor,97300,phân khúc giá rẻ,4.5,94,92,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/4/9/4902520-to-line-xanh-nhat-jysk.jpg
JYSK_0813,bộ 4 dĩa trái cây nid inox dài 14cm,home decor,104300,phân khúc phổ thông,4.1,4,14,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/4/9/495141584-bo-4-dia-trai-cay-jysk-1.jpg
JYSK_0814,bộ 4 thìa cafe nid inox dài 13cm,home decor,104300,phân khúc phổ thông,4.9,59,263,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/4/9/495141484-bo-4-thia-ca-phe-jysk-1.jpg
JYSK_0815,chén cơm klaudi gốm hồng đường kính 12 cao 6cm,home decor,104300,phân khúc phổ thông,4.1,9,10,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/4/9/4912194-chen-com-klaudi-hong-jysk-1.jpg
JYSK_0816,chén cơm klaudi gốm vàng đường kính 12 cao 6cm,home decor,104300,phân khúc phổ thông,4.1,6,7,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/4/9/4912193-chen-com-klaudi-vang-jysk-1.jpg
JYSK_0817,cốc alf gốm xanh trắng đường kính 9 cao 9cm,home decor,104300,phân khúc phổ thông,3.9,8,7,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/4/9/4912159-coc-alf-xanh-trang-jysk-1.jpg
JYSK_0818,cốc olle gốm nâu đường kính 9 cao 9cm,home decor,104300,phân khúc phổ thông,4.8,74,414,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/4/9/4912295-coc-olle-nau-jysk-1.jpg
JYSK_0819,đĩa súp nid sứ trắng bóng viền đen đường kính 23 cao 3 8cm,home decor,104300,phân khúc phổ thông,4.9,78,189,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/4/9/490150886-dia-sup-nid-jysk.jpg
JYSK_0820,đĩa simon gốm vàng cát đường kính 19 cao 4cm,home decor,104300,phân khúc phổ thông,4.2,3,8,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/4/9/4911716-to-simon-vang-cat-jysk-1.jpg
JYSK_0821,ly fridolin thủy tinh xám đường kính 8 cao 16cm,home decor,104300,phân khúc phổ thông,4.3,8,1,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/4/9/4912538-ly-ruou-fridolin-xam-21.jpg
JYSK_0822,tô ejlif gốm xám đậm đường kính 12 cao 7cm,home decor,104300,phân khúc phổ thông,4.4,4,13,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/4/9/4912634-to-ejlif-xam-dam-jysk.jpg
JYSK_0823,tô ejlif gốm xám nhạt đường kính 12 cao 7cm,home decor,104300,phân khúc phổ thông,4.8,54,135,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/4/9/4912633-to-ejlif-xam-nhat-jysk.jpg
JYSK_0824,tô emil sứ nhiều màu đường kính 16 cao 8cm,home decor,104300,phân khúc phổ thông,5.0,33,208,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/4/9/4912567-to-emil-nhieu-mau-jysk-21.jpg
JYSK_0825,tô ferdus gốm màu kem đường kính 15cm,home decor,104300,phân khúc phổ thông,4.0,5,17,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/4/9/4912345-to-ferdus-mau-kem-jysk.jpg
JYSK_0826,tô line gốm xanh nhạt đường kính 21 5 cao 6 5cm,home decor,111300,phân khúc phổ thông,4.9,19,420,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/4/9/4902525-to-line-xanh-nhat-jysk-2.jpg
JYSK_0827,bình đựng nước fabian thủy tinh trong suốt xám đậm 1 2l,home decor,118300,phân khúc phổ thông,4.4,1,50,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/4/9/4912206-binh-dung-nuoc-fabian-trong-suot-xam-dam-jysk.jpg
JYSK_0828,bộ tách trà nid sứ trắng bóng viền đen rộng 10 3 dài 12 7 cao 5 9cm đường kính 16 5 cao 2 2cm,home decor,118300,phân khúc phổ thông,4.8,78,321,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/4/9/490150186-1.jpg
JYSK_0829,cốc nước anders thủy tinh màu trong suốt xanh lá nâu đường kính 13 cao 8cm,home decor,118300,phân khúc phổ thông,4.6,91,234,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/4/9/4911257-coc-nuoc-anders-trong-suot-xanh-la-nau-jysk-1.jpg
JYSK_0830,đĩa elias gốm xám đường kính 18 cao 1 6cm,home decor,118300,phân khúc phổ thông,4.3,2,6,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/4/9/4912516-dia-elias-xam-11.jpg
JYSK_0831,đĩa steffen gốm trắng đường kính 21cm,home decor,118300,phân khúc phổ thông,4.0,8,21,,https://jysk.vn/media/catalog/product/cache/2d1b3214b9b1ef59564a4bebf2c14d80/4/9/4912279-dia-steffen-trang-jysk-1.jpg
